Account,Date,daily_pnl,total_trades,closed_trades,wins,avg_trade_size_usd,win_rate,Broad_Sentiment,size_segment
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,0.0,139,0,0,5040.074460431654,0.0,Greed,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,35352.95374,96,56,56,7755.243541666667,1.0,Greed,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-10,2812.7685,27,27,27,4195.841481481481,1.0,Neutral,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,927.412681,390,390,390,830.1821794871795,1.0,Greed,Low Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,0.0,23,0,0,6845.160434782609,0.0,Greed,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,13963.52,4,4,4,42850.549999999996,1.0,Greed,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-19,1519.769822,30,20,20,3916.7593333333334,1.0,Greed,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,-2427.873799,43,36,0,2596.646976744186,0.0,Greed,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,0.0,13,0,0,1538.4553846153844,0.0,Neutral,Low Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,856.4737299999999,41,7,7,5876.914634146341,1.0,Neutral,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,11271.895074,215,114,114,5634.781581395349,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,22137.551238,50,50,50,8442.721599999999,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-27,503.31943,12,4,4,8378.118333333334,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,22299.186495,89,72,72,14857.899887640451,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,0.0,19,0,0,10522.962631578948,0.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,0.0,155,0,0,5549.306774193548,0.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,5109.859504,15,5,5,9685.342,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-07,0.0,57,0,0,1755.7517543859651,0.0,Fear,Low Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,0.08712,114,1,1,5590.744561403509,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-11,0.0,84,0,0,3216.501666666667,0.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,0.0,15,0,0,4349.66,0.0,Neutral,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,4839.59228,195,151,151,3233.520923076923,1.0,Neutral,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,0.0,17,0,0,1470.5794117647058,0.0,Fear,Low Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,4350.379248,53,53,53,1308.6299999999999,1.0,Fear,Low Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,2897.148962,76,26,26,3986.6614473684212,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,48946.705539,185,185,185,6360.884432432433,1.0,Neutral,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-25,30531.101000000002,50,50,50,12797.315200000001,1.0,Neutral,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,9261.449882,140,85,85,4924.3603571428575,1.0,Neutral,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,314.6728,23,3,3,15232.22,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,5362.529222,21,21,21,12161.259047619047,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,4750.8109939999995,47,26,26,9463.05744680851,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,444.205198,16,10,10,37473.885625,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,0.0,60,0,0,16666.611,0.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,0.0,51,0,0,8264.040980392158,0.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,31134.240601999998,102,102,102,5175.765784313725,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,0.0,103,0,0,5508.490970873787,0.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,13642.628143,189,40,40,7781.819788359788,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,221.0,3,1,1,52275.0,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,107892.62706,290,143,137,17935.84644827586,0.958041958041958,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,84856.33534,222,80,80,26118.342432432433,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,122461.112004,74,74,74,24390.13621621622,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,0.0,68,0,0,16878.26676470588,0.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,21531.8321,76,56,56,26925.528815789472,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,0.0,51,0,0,3354.117450980392,0.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,3088.0,1,1,1,166444.0,1.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,-110.0,6,6,0,28273.666666666668,0.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,-681.29819,23,22,0,30543.59565217391,0.0,Fear,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,132.0,6,1,1,15215.498333333335,1.0,Neutral,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,2875.230157,121,66,30,6709.732727272728,0.45454545454545453,Greed,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,459.24741,23,22,22,4407.6721739130435,1.0,Greed,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,0.0,3,0,0,63142.666666666664,0.0,Greed,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,47.876234000000004,41,41,41,6897.073170731707,1.0,Greed,High Size
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,510.0,5,4,4,75258.0,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,0.0,7,0,0,857.2571428571428,0.0,Greed,Low Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,65.480454,1,1,1,6066.28,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,338.42832,8,1,1,3292.47625,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,228.57984,6,1,1,4537.276666666667,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,429.683075,14,4,4,6218.810714285714,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,0.0,12,0,0,2833.491666666667,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,0.0,4,0,0,2266.8775,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,0.0,1,0,0,9744.18,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,1302.916428,7,6,6,8159.4742857142855,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,20.599193,7,1,1,3426.62,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,189.192,27,12,12,3224.6703703703706,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,0.0,3,0,0,6671.296666666666,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,883.097404,15,6,6,5794.291333333333,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,912.786145,13,10,10,3070.2276923076925,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,0.840939,29,2,2,4654.808275862069,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,883.760812,37,12,12,6072.016756756757,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,0.0,32,0,0,2999.6165625,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,4444.4983010000005,10,7,7,17253.157,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,236.33513399999998,16,4,4,4263.979375,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,0.0,23,0,0,2173.397391304348,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,0.0,28,0,0,5827.370357142857,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,0.0,3,0,0,19021.280000000002,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,5207.443414,41,36,36,8578.926097560974,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,389.743164,16,2,2,4775.06,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,0.0,21,0,0,7138.52761904762,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,0.0,18,0,0,8677.150000000001,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,-36565.98544,64,41,3,9199.4678125,0.07317073170731707,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,0.0,3,0,0,16671.31666666667,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,1946.4454620000001,35,27,27,9635.940571428573,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,0.0,2,0,0,5999.795,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,0.0,9,0,0,5332.623333333333,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,759.2148159999999,54,31,31,3567.7494444444446,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,279.185907,20,7,6,7063.762,0.8571428571428571,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,0.0,6,0,0,11496.523333333333,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,4281.488139,27,19,19,5713.498888888889,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,0.0,8,0,0,3374.92625,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,526.9338359999999,31,17,17,3370.167419354839,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,0.0,24,0,0,5209.114583333333,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,0.0,14,0,0,6216.103571428571,0.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,5319.861625,23,16,16,12059.708260869564,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,0.0,6,0,0,8999.890000000001,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,0.0,4,0,0,5996.512500000001,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,968.59038,9,4,4,22890.714444444442,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,656.21704,10,7,7,9890.126,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,0.0,10,0,0,6583.419,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,1147.595856,25,11,11,8679.6232,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,2101.741695,22,6,6,7131.0,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,251.604742,9,9,9,7027.661111111111,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,0.0,10,0,0,4500.464,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,2136.853859,25,10,10,7525.7636,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,1150.5233050000002,23,4,4,6341.452173913043,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,948.970582,36,17,17,6525.626944444444,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,214.5898,24,5,5,6615.870416666668,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,3522.3946610000003,25,16,16,5052.1256,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,0.0,8,0,0,3749.76125,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,0.0,7,0,0,4714.771428571429,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,6017.309216,53,7,7,9096.75358490566,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,0.0,6,0,0,7499.215,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,7329.223137999999,52,30,30,15114.859615384614,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,0.0,7,0,0,6428.95,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,0.0,5,0,0,4199.992,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,0.0,4,0,0,6000.075,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,0.0,21,0,0,13143.021904761907,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,0.0,16,0,0,6124.31,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,2084.433906,38,29,29,15581.516578947369,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,1268.7590360000002,14,5,4,18035.112857142856,0.8,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,0.0,7,0,0,8999.745714285715,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,2053.973644,17,17,17,11180.089411764706,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,0.0,4,0,0,7499.34,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,773.5582039999999,11,3,3,6746.9345454545455,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,0.0,3,0,0,6000.07,0.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,0.0,21,0,0,12000.350952380952,0.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,4197.732182,31,21,21,11748.220645161291,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,0.0,12,0,0,9999.173333333334,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,1842.738325,17,13,13,13148.880588235294,1.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-30,0.0,3,0,0,9999.756666666666,0.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,1202.488212,13,9,9,7476.965384615385,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,1118.387284,10,4,4,10388.008,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,0.0,14,0,0,18215.87285714286,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,0.0,20,0,0,13514.937,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,11595.627026,43,33,33,15625.97930232558,1.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,1876.812082,19,9,9,8941.422105263156,1.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,0.0,10,0,0,7600.664999999999,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-13,2678.839374,13,13,13,10668.462307692309,1.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-14,0.0,7,0,0,12000.16142857143,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-15,0.0,21,0,0,7999.7071428571435,0.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-16,0.0,22,0,0,6545.480454545454,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-17,0.0,9,0,0,18326.035555555558,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-18,2569.979964,53,41,41,12119.926603773585,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-19,2120.091364,16,11,11,9132.66875,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-20,129.66130099999998,9,4,4,11097.74111111111,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-21,0.0,3,0,0,14665.06,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-22,2273.29301,21,13,13,10728.97,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,0.0,2,0,0,11997.235,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-24,0.0,21,0,0,1333.8833333333332,0.0,Greed,Low Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-25,0.0,65,0,0,7990.4683076923075,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-26,0.0,10,0,0,15000.965,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-27,6400.623656,52,42,42,17322.249807692308,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-28,0.0,3,0,0,10666.563333333334,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-30,0.0,6,0,0,6001.078333333334,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-31,0.0,3,0,0,13335.046666666667,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-01,0.0,13,0,0,11076.539230769231,0.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-02,0.0,36,0,0,8221.31,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-03,0.0,13,0,0,8652.23,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,-108604.496278,72,60,0,12521.542916666665,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,-4779.219012,17,2,0,12572.832941176472,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-09,11147.900554,12,9,9,11003.166666666666,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-11,847.7766200000001,8,4,4,5104.981250000001,1.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-12,858.6705000000001,16,6,6,2758.775,1.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-13,0.0,5,0,0,2500.02,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-14,2168.9015130000003,9,5,5,7185.148888888889,1.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-16,0.0,2,0,0,6250.0650000000005,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-18,307.201888,14,12,12,4486.033571428571,1.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-20,192.602844,8,1,1,5302.23375,1.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-23,1005.30527,10,3,3,6350.956,1.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-24,0.0,2,0,0,7500.035,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-25,0.0,4,0,0,3749.0825,0.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-26,231.236918,5,2,2,18452.704,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-27,0.0,7,0,0,9286.455714285714,0.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-28,0.0,7,0,0,6784.937142857142,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-30,0.0,3,0,0,9164.183333333334,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-02,0.0,2,0,0,15000.21,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-04,0.0,1,0,0,35004.98,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-06,0.0,4,0,0,8747.6675,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-20,9585.03428,12,9,8,25380.9675,0.8888888888888888,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-22,0.0,3,0,0,6666.579999999999,0.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-23,334.760796,2,1,1,20167.145,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-25,0.0,6,0,0,8333.518333333333,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-26,439.812513,3,2,2,26813.47333333333,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-27,0.0,10,0,0,9999.232,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-30,2710.626288,10,5,5,17728.09,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-01,0.0,4,0,0,34988.58,0.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-02,0.0,4,0,0,24988.585,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-03,0.0,4,0,0,30002.25,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-05,5767.161892,36,24,24,16822.36472222222,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-06,130.487079,22,5,5,13642.298181818182,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-07,0.0,21,0,0,10475.459523809524,0.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-08,5396.546638,35,33,33,12416.672857142858,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-09,396.06272,14,3,3,15742.852142857142,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-10,0.0,16,0,0,18751.521249999998,0.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-11,8885.327477,25,18,18,19556.1384,1.0,Fear,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-12,541.55471,10,7,7,15971.34,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-13,0.0,10,0,0,6000.242,0.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-14,1913.61958,5,5,5,12383.204000000002,1.0,Neutral,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-15,1170.2260760000001,7,4,4,11596.194285714286,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-16,219.480876,11,3,3,7293.560909090909,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-17,36.11496,8,2,1,17504.00375,0.5,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-18,333.219141,6,5,5,20055.238333333335,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-19,0.0,4,0,0,24999.215,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-20,229.060526,6,5,5,20037.618333333336,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-21,0.0,11,0,0,13638.561818181817,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-22,0.0,3,0,0,20000.12,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-23,-46.489941,18,3,0,11667.003888888888,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-25,4543.862071,25,16,16,16183.4872,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-27,666.6623079999999,4,3,3,22666.1025,1.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-28,0.0,9,0,0,13332.702222222222,0.0,Greed,High Size
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-29,0.0,37,0,0,16285.80864864865,0.0,Greed,High Size
